Stage,Round,Conf 1,Conf 2,Date,Team 1,FT,HT,Team 2,ET,P
Regular,?,West,East,(Sat) 19 Apr 2014 (W15),FC Dallas (7),2-1,?,Toronto FC (6),,
Regular,?,East,East,(Sat) 19 Apr 2014 (W15),Sporting Kansas City (6),4-0,?,Montreal Impact (7),,
Regular,?,West,West,(Sat) 19 Apr 2014 (W15),Real Salt Lake (7),1-0,?,Portland Timbers (7),,
Regular,?,West,West,(Sun) 20 Apr 2014 (W15),CD Chivas USA (7),1-2,?,Seattle Sounders FC (7),,
Regular,?,East,East,(Wed) 23 Apr 2014 (W16),New York Red Bulls (8),4-0,?,Houston Dynamo (7),,
Regular,?,East,East,(Sat) 26 Apr 2014 (W16),Montreal Impact (8),1-0,?,Philadelphia Union (9),,
Regular,?,West,West,(Sat) 26 Apr 2014 (W16),Seattle Sounders FC (8),4-1,?,Colorado Rapids (7),,
Regular,?,East,West,(Sat) 26 Apr 2014 (W16),D.C. United (7),4-1,?,FC Dallas (8),,
Regular,?,East,East,(Sat) 26 Apr 2014 (W16),New England Revolution (8),2-0,?,Sporting Kansas City (7),,
Regular,?,East,East,(Sat) 26 Apr 2014 (W16),Columbus Crew SC (7),1-1,?,New York Red Bulls (9),,
Regular,?,West,West,(Sat) 26 Apr 2014 (W16),Real Salt Lake (8),2-2,?,Vancouver Whitecaps FC (8),,
Regular,?,West,West,(Sun) 27 Apr 2014 (W16),San Jose Earthquakes (6),1-0,?,CD Chivas USA (8),,
Regular,?,East,West,(Sun) 27 Apr 2014 (W16),Houston Dynamo (8),1-1,?,Portland Timbers (8),,
Regular,?,East,East,(Sat) 3 May 2014 (W17),Toronto FC (7),1-2,?,New England Revolution (9),,
Regular,?,West,West,(Sat) 3 May 2014 (W17),Vancouver Whitecaps FC (9),3-2,?,San Jose Earthquakes (7),,
Regular,?,East,West,(Sat) 3 May 2014 (W17),Chicago Fire (8),2-3,?,Real Salt Lake (9),,
Regular,?,West,West,(Sat) 3 May 2014 (W17),Colorado Rapids (8),1-0,?,LA Galaxy (6),,
Regular,?,West,East,(Sun) 4 May 2014 (W17),Seattle Sounders FC (9),2-1,?,Philadelphia Union (10),,
Regular,?,West,East,(Sun) 4 May 2014 (W17),CD Chivas USA (9),1-4,?,Houston Dynamo (9),,
Regular,?,West,East,(Sun) 4 May 2014 (W17),Portland Timbers (9),3-2,?,D.C. United (8),,
Regular,?,West,East,(Sun) 4 May 2014 (W17),FC Dallas (9),0-1,?,New York Red Bulls (10),,
Regular,?,East,East,(Sun) 4 May 2014 (W17),Sporting Kansas City (8),2-0,?,Columbus Crew SC (8),,
Regular,?,East,East,(Wed) 7 May 2014 (W18),Houston Dynamo (10),1-0,?,Columbus Crew SC (9),,
Regular,?,West,West,(Thu) 8 May 2014 (W18),Seattle Sounders FC (10),2-1,?,FC Dallas (10),,
Regular,?,West,West,(Thu) 8 May 2014 (W18),San Jose Earthquakes (8),0-0,?,Colorado Rapids (9),,
Regular,?,East,East,(Sat) 10 May 2014 (W18),Philadelphia Union (11),0-1,?,D.C. United (9),,
Regular,?,East,East,(Sat) 10 May 2014 (W18),Montreal Impact (9),0-3,?,Sporting Kansas City (9),,
Regular,?,East,East,(Sat) 10 May 2014 (W18),New York Red Bulls (11),4-5,?,Chicago Fire (9),,
Regular,?,East,West,(Sat) 10 May 2014 (W18),Columbus Crew SC (10),0-1,?,Vancouver Whitecaps FC (10),,
Regular,?,West,West,(Sun) 11 May 2014 (W18),San Jose Earthquakes (9),2-1,?,FC Dallas (11),,
Regular,?,West,West,(Sun) 11 May 2014 (W18),Portland Timbers (10),1-1,?,LA Galaxy (7),,
Regular,?,West,West,(Sun) 11 May 2014 (W18),Colorado Rapids (10),1-3,?,CD Chivas USA (10),,
Regular,?,East,West,(Sun) 11 May 2014 (W18),New England Revolution (10),5-0,?,Seattle Sounders FC (11),,
Regular,?,East,West,(Sun) 11 May 2014 (W18),Houston Dynamo (11),2-5,?,Real Salt Lake (10),,
Regular,?,East,East,(Wed) 14 May 2014 (W19),Sporting Kansas City (10),1-2,?,Philadelphia Union (12),,
Regular,?,East,East,(Sat) 17 May 2014 (W19),Toronto FC (8),2-0,?,New York Red Bulls (12),,
Regular,?,East,East,(Sat) 17 May 2014 (W19),Philadelphia Union (13),3-5,?,New England Revolution (11),,
Regular,?,East,East,(Sat) 17 May 2014 (W19),D.C. United (10),1-1,?,Montreal Impact (10),,
Regular,?,East,West,(Sat) 17 May 2014 (W19),Houston Dynamo (12),1-0,?,LA Galaxy (8),,
Regular,?,West,West,(Sat) 17 May 2014 (W19),FC Dallas (12),1-1,?,CD Chivas USA (11),,
Regular,?,West,West,(Sat) 17 May 2014 (W19),Real Salt Lake (11),2-1,?,Colorado Rapids (11),,
Regular,?,West,West,(Sun) 18 May 2014 (W19),Seattle Sounders FC (12),1-0,?,San Jose Earthquakes (10),,
Regular,?,West,East,(Sun) 18 May 2014 (W19),Portland Timbers (11),3-3,?,Columbus Crew SC (11),,
Regular,?,East,East,(Sun) 18 May 2014 (W19),Chicago Fire (10),2-1,?,Sporting Kansas City (11),,
Regular,?,East,East,(Wed) 21 May 2014 (W20),D.C. United (11),2-0,?,Houston Dynamo (13),,
Regular,?,West,West,(Thu) 22 May 2014 (W20),LA Galaxy (9),2-1,?,FC Dallas (13),,
Regular,?,East,East,(Fri) 23 May 2014 (W20),Sporting Kansas City (12),2-2,?,Toronto FC (9),,
Regular,?,West,West,(Sat) 24 May 2014 (W20),Vancouver Whitecaps FC (11),2-2,?,Seattle Sounders FC (13),,
Regular,?,East,West,(Sat) 24 May 2014 (W20),New York Red Bulls (13),1-2,?,Portland Timbers (12),,
Regular,?,East,East,(Sat) 24 May 2014 (W20),Columbus Crew SC (12),2-0,?,Chicago Fire (11),,
Regular,?,East,East,(Sat) 24 May 2014 (W20),New England Revolution (12),2-1,?,D.C. United (12),,
Regular,?,West,East,(Sat) 24 May 2014 (W20),Colorado Rapids (12),4-1,?,Montreal Impact (11),,
Regular,?,West,West,(Sat) 24 May 2014 (W20),Real Salt Lake (12),0-0,?,FC Dallas (14),,
Regular,?,West,East,(Sun) 25 May 2014 (W20),LA Galaxy (10),4-1,?,Philadelphia Union (14),,
Regular,?,West,East,(Mon) 26 May 2014 (W21),San Jose Earthquakes (11),3-0,?,Houston Dynamo (14),,
Regular,?,East,East,(Tue) 27 May 2014 (W21),Sporting Kansas City (13),1-1,?,New York Red Bulls (14),,
Regular,?,West,West,(Thu) 29 May 2014 (W21),CD Chivas USA (12),0-2,?,Portland Timbers (13),,
Regular,?,West,West,(Sat) 31 May 2014 (W21),Seattle Sounders FC (14),4-0,?,Real Salt Lake (13),,
Regular,?,East,East,(Sat) 31 May 2014 (W21),Toronto FC (10),3-2,?,Columbus Crew SC (13),,
Regular,?,East,East,(Sat) 31 May 2014 (W21),Montreal Impact (12),2-0,?,New England Revolution (13),,
Regular,?,East,East,(Sat) 31 May 2014 (W21),D.C. United (13),1-0,?,Sporting Kansas City (14),,
Regular,?,West,West,(Sat) 31 May 2014 (W21),FC Dallas (15),1-2,?,San Jose Earthquakes (12),,
Regular,?,West,East,(Sun) 1 Jun 2014 (W21),CD Chivas USA (13),0-3,?,Philadelphia Union (15),,
Regular,?,East,West,(Sun) 1 Jun 2014 (W21),Chicago Fire (12),1-1,?,LA Galaxy (11),,
Regular,?,West,East,(Sun) 1 Jun 2014 (W21),Colorado Rapids (13),3-0,?,Houston Dynamo (15),,
Regular,?,West,West,(Sun) 1 Jun 2014 (W21),Portland Timbers (14),3-4,?,Vancouver Whitecaps FC (12),,
Regular,?,East,West,(Wed) 4 Jun 2014 (W22),Columbus Crew SC (14),1-1,?,Real Salt Lake (14),,
Regular,?,West,East,(Wed) 4 Jun 2014 (W22),Colorado Rapids (14),0-0,?,Chicago Fire (13),,
Regular,?,East,East,(Fri) 6 Jun 2014 (W22),Houston Dynamo (16),0-2,?,Sporting Kansas City (15),,
Regular,?,East,West,(Sat) 7 Jun 2014 (W22),Toronto FC (11),1-0,?,San Jose Earthquakes (13),,
Regular,?,East,East,(Sat) 7 Jun 2014 (W22),D.C. United (14),0-0,?,Columbus Crew SC (15),,
Regular,?,East,West,(Sat) 7 Jun 2014 (W22),Philadelphia Union (16),3-3,?,Vancouver Whitecaps FC (13),,
Regular,?,East,West,(Sat) 7 Jun 2014 (W22),Chicago Fire (14),2-3,?,Seattle Sounders FC (15),,
Regular,?,West,West,(Sat) 7 Jun 2014 (W22),FC Dallas (16),3-2,?,Colorado Rapids (15),,
Regular,?,West,West,(Sun) 8 Jun 2014 (W22),Real Salt Lake (15),1-3,?,Portland Timbers (15),,
Regular,?,East,East,(Sun) 8 Jun 2014 (W22),New England Revolution (14),0-2,?,New York Red Bulls (15),,
Regular,?,West,West,(Sun) 8 Jun 2014 (W22),LA Galaxy (12),1-1,?,CD Chivas USA (14),,
Regular,?,East,East,(Wed) 11 Jun 2014 (W23),Montreal Impact (13),2-4,?,D.C. United (15),,
Regular,?,West,West,(Thu) 12 Jun 2014 (W23),Portland Timbers (16),2-2,?,FC Dallas (17),,
Regular,?,West,East,(Thu) 26 Jun 2014 (W25),Vancouver Whitecaps FC (14),0-0,?,Montreal Impact (14),,
Regular,?,East,East,(Fri) 27 Jun 2014 (W25),New York Red Bulls (16),2-2,?,Toronto FC (12),,
Regular,?,West,East,(Sat) 28 Jun 2014 (W25),Portland Timbers (17),0-1,?,Sporting Kansas City (16),,
Regular,?,East,West,(Sat) 28 Jun 2014 (W25),D.C. United (16),0-1,?,Seattle Sounders FC (16),,
Regular,?,East,East,(Sat) 28 Jun 2014 (W25),New England Revolution (15),1-3,?,Philadelphia Union (17),,
Regular,?,West,West,(Sat) 28 Jun 2014 (W25),Colorado Rapids (16),2-0,?,Vancouver Whitecaps FC (15),,
Regular,?,West,West,(Sun) 29 Jun 2014 (W25),CD Chivas USA (15),1-0,?,Real Salt Lake (16),,
Regular,?,West,West,(Sun) 29 Jun 2014 (W25),San Jose Earthquakes (14),0-1,?,LA Galaxy (13),,
Regular,?,East,West,(Sun) 29 Jun 2014 (W25),Columbus Crew SC (16),0-0,?,FC Dallas (18),,
Regular,?,East,East,(Sun) 29 Jun 2014 (W25),Montreal Impact (15),3-0,?,Houston Dynamo (17),,
Regular,?,East,East,(Wed) 2 Jul 2014 (W26),Chicago Fire (15),1-1,?,Toronto FC (13),,
Regular,?,West,West,(Thu) 3 Jul 2014 (W26),San Jose Earthquakes (15),0-1,?,CD Chivas USA (16),,
Regular,?,East,East,(Fri) 4 Jul 2014 (W26),Houston Dynamo (18),2-2,?,New York Red Bulls (17),,
Regular,?,West,East,(Fri) 4 Jul 2014 (W26),FC Dallas (19),2-1,?,Philadelphia Union (18),,
Regular,?,West,East,(Fri) 4 Jul 2014 (W26),Colorado Rapids (17),1-1,?,Columbus Crew SC (17),,
Regular,?,West,East,(Sat) 5 Jul 2014 (W26),Real Salt Lake (17),2-1,?,New England Revolution (16),,
Regular,?,West,West,(Sat) 5 Jul 2014 (W26),LA Galaxy (14),2-2,?,Portland Timbers (18),,
Regular,?,East,East,(Sat) 5 Jul 2014 (W26),Toronto FC (14),1-2,?,D.C. United (17),,
Regular,?,West,West,(Sun) 6 Jul 2014 (W26),Vancouver Whitecaps FC (16),1-0,?,Seattle Sounders FC (17),,
Regular,?,West,East,(Sun) 6 Jul 2014 (W26),CD Chivas USA (17),1-0,?,Montreal Impact (16),,
Regular,?,East,East,(Sun) 6 Jul 2014 (W26),Sporting Kansas City (17),1-1,?,Chicago Fire (16),,
Regular,?,West,East,(Sat) 12 Jul 2014 (W27),San Jose Earthquakes (16),1-2,?,D.C. United (18),,
Regular,?,East,East,(Sat) 12 Jul 2014 (W27),Toronto FC (15),4-2,?,Houston Dynamo (19),,
Regular,?,East,East,(Sat) 12 Jul 2014 (W27),New York Red Bulls (18),4-1,?,Columbus Crew SC (18),,
Regular,?,East,West,(Sat) 12 Jul 2014 (W27),Philadelphia Union (19),3-3,?,Colorado Rapids (18),,
Regular,?,East,East,(Sat) 12 Jul 2014 (W27),Montreal Impact (17),1-2,?,Sporting Kansas City (18),,
Regular,?,East,East,(Sat) 12 Jul 2014 (W27),New England Revolution (17),0-1,?,Chicago Fire (17),,
Regular,?,West,West,(Sun) 13 Jul 2014 (W27),Vancouver Whitecaps FC (17),1-3,?,CD Chivas USA (18),,
Regular,?,West,West,(Sun) 13 Jul 2014 (W27),LA Galaxy (15),1-0,?,Real Salt Lake (18),,
Regular,?,West,West,(Mon) 14 Jul 2014 (W28),Seattle Sounders FC (18),2-0,?,Portland Timbers (19),,
Regular,?,East,East,(Wed) 16 Jul 2014 (W28),Philadelphia Union (20),3-1,?,New York Red Bulls (19),,
Regular,?,East,East,(Wed) 16 Jul 2014 (W28),Columbus Crew SC (19),1-2,?,Sporting Kansas City (19),,
Regular,?,East,West,(Wed) 16 Jul 2014 (W28),Toronto FC (16),1-1,?,Vancouver Whitecaps FC (18),,
Regular,?,West,East,(Thu) 17 Jul 2014 (W28),LA Galaxy (16),5-1,?,New England Revolution (18),,
Regular,?,West,West,(Sat) 19 Jul 2014 (W28),Portland Timbers (20),2-1,?,Colorado Rapids (19),,
Regular,?,East,West,(Sat) 19 Jul 2014 (W28),Sporting Kansas City (20),2-1,?,LA Galaxy (17),,
Regular,?,East,West,(Sat) 19 Jul 2014 (W28),New York Red Bulls (20),1-1,?,San Jose Earthquakes (17),,
Regular,?,East,East,(Sat) 19 Jul 2014 (W28),Columbus Crew SC (20),2-1,?,Montreal Impact (18),,
Regular,?,East,East,(Sat) 19 Jul 2014 (W28),Chicago Fire (18),1-1,?,Philadelphia Union (21),,
Regular,?,East,East,(Sat) 19 Jul 2014 (W28),Houston Dynamo (20),2-2,?,Toronto FC (17),,
Regular,?,West,East,(Sat) 19 Jul 2014 (W28),FC Dallas (20),2-0,?,New England Revolution (19),,
Regular,?,West,West,(Sun) 20 Jul 2014 (W28),Real Salt Lake (19),1-1,?,Vancouver Whitecaps FC (19),,
Regular,?,East,West,(Sun) 20 Jul 2014 (W28),D.C. United (19),3-1,?,CD Chivas USA (19),,
Regular,?,West,East,(Thu) 24 Jul 2014 (W29),San Jose Earthquakes (18),5-1,?,Chicago Fire (19),,
Regular,?,West,East,(Fri) 25 Jul 2014 (W29),Real Salt Lake (20),3-1,?,Montreal Impact (19),,
Regular,?,West,West,(Fri) 25 Jul 2014 (W29),Colorado Rapids (20),3-0,?,CD Chivas USA (20),,
Regular,?,East,East,(Sat) 26 Jul 2014 (W29),Toronto FC (18),1-2,?,Sporting Kansas City (21),,
Regular,?,East,East,(Sat) 26 Jul 2014 (W29),New England Revolution (20),1-2,?,Columbus Crew SC (21),,
Regular,?,West,West,(Sun) 27 Jul 2014 (W29),Vancouver Whitecaps FC (20),2-2,?,FC Dallas (21),,
Regular,?,East,West,(Sun) 27 Jul 2014 (W29),Montreal Impact (20),2-3,?,Portland Timbers (21),,
Regular,?,West,West,(Tue) 29 Jul 2014 (W30),Seattle Sounders FC (19),0-3,?,LA Galaxy (18),,
Regular,?,East,East,(Wed) 30 Jul 2014 (W30),D.C. United (20),3-0,?,Toronto FC (19),,
Regular,?,East,West,(Wed) 30 Jul 2014 (W30),New England Revolution (21),3-0,?,Colorado Rapids (21),,
Regular,?,East,West,(Wed) 30 Jul 2014 (W30),Chicago Fire (20),0-0,?,Vancouver Whitecaps FC (21),,
Regular,?,West,East,(Wed) 30 Jul 2014 (W30),Real Salt Lake (21),1-1,?,New York Red Bulls (21),,
Regular,?,East,East,(Fri) 1 Aug 2014 (W30),Sporting Kansas City (22),1-1,?,Philadelphia Union (22),,
Regular,?,West,West,(Sat) 2 Aug 2014 (W30),LA Galaxy (19),3-1,?,Portland Timbers (22),,
Regular,?,East,East,(Sat) 2 Aug 2014 (W30),Montreal Impact (21),0-2,?,Toronto FC (20),,
Regular,?,East,East,(Sat) 2 Aug 2014 (W30),New York Red Bulls (22),2-1,?,New England Revolution (22),,
Regular,?,East,East,(Sat) 2 Aug 2014 (W30),Chicago Fire (21),1-1,?,Columbus Crew SC (22),,
Regular,?,West,West,(Sat) 2 Aug 2014 (W30),Colorado Rapids (22),0-1,?,Real Salt Lake (22),,
Regular,?,West,West,(Sun) 3 Aug 2014 (W30),San Jose Earthquakes (19),1-0,?,Seattle Sounders FC (20),,
Regular,?,East,East,(Sun) 3 Aug 2014 (W30),Houston Dynamo (21),1-0,?,D.C. United (21),,
Regular,?,West,West,(Mon) 4 Aug 2014 (W31),CD Chivas USA (21),0-1,?,FC Dallas (22),,
Regular,?,West,West,(Sat) 9 Aug 2014 (W31),LA Galaxy (20),2-2,?,San Jose Earthquakes (20),,
Regular,?,East,East,(Sat) 9 Aug 2014 (W31),Philadelphia Union (23),2-1,?,Montreal Impact (22),,
Regular,?,East,East,(Sat) 9 Aug 2014 (W31),Columbus Crew SC (23),2-3,?,Toronto FC (21),,
Regular,?,West,West,(Sat) 9 Aug 2014 (W31),FC Dallas (23),3-1,?,Colorado Rapids (23),,
Regular,?,West,East,(Sun) 10 Aug 2014 (W31),Real Salt Lake (23),3-0,?,D.C. United (22),,
Regular,?,West,West,(Sun) 10 Aug 2014 (W31),Portland Timbers (23),2-0,?,CD Chivas USA (22),,
Regular,?,East,East,(Sun) 10 Aug 2014 (W31),Chicago Fire (22),1-0,?,New York Red Bulls (23),,
Regular,?,West,East,(Sun) 10 Aug 2014 (W31),Vancouver Whitecaps FC (22),2-0,?,Sporting Kansas City (23),,
Regular,?,West,East,(Mon) 11 Aug 2014 (W32),Seattle Sounders FC (21),2-0,?,Houston Dynamo (22),,
Regular,?,East,East,(Fri) 15 Aug 2014 (W32),Houston Dynamo (23),2-0,?,Philadelphia Union (24),,
Regular,?,West,West,(Sat) 16 Aug 2014 (W32),Real Salt Lake (24),2-1,?,Seattle Sounders FC (22),,
Regular,?,East,East,(Sat) 16 Aug 2014 (W32),Montreal Impact (23),1-0,?,Chicago Fire (23),,
Regular,?,East,West,(Sat) 16 Aug 2014 (W32),Columbus Crew SC (24),4-1,?,LA Galaxy (21),,
Regular,?,East,West,(Sat) 16 Aug 2014 (W32),New England Revolution (23),1-1,?,Portland Timbers (24),,
Regular,?,East,East,(Sat) 16 Aug 2014 (W32),Sporting Kansas City (24),4-1,?,Toronto FC (22),,
Regular,?,West,West,(Sun) 17 Aug 2014 (W32),CD Chivas USA (23),0-0,?,Vancouver Whitecaps FC (23),,
Regular,?,West,West,(Sun) 17 Aug 2014 (W32),San Jose Earthquakes (21),0-5,?,FC Dallas (24),,
Regular,?,East,West,(Sun) 17 Aug 2014 (W32),D.C. United (23),4-2,?,Colorado Rapids (24),,
Regular,?,West,West,(Wed) 20 Aug 2014 (W33),Colorado Rapids (25),3-4,?,LA Galaxy (22),,
Regular,?,West,West,(Thu) 21 Aug 2014 (W33),Seattle Sounders FC (23),1-1,?,San Jose Earthquakes (22),,
Regular,?,West,West,(Fri) 22 Aug 2014 (W33),FC Dallas (25),2-1,?,Real Salt Lake (25),,
Regular,?,East,East,(Sat) 23 Aug 2014 (W33),Toronto FC (23),2-2,?,Chicago Fire (24),,
Regular,?,East,East,(Sat) 23 Aug 2014 (W33),New York Red Bulls (24),4-2,?,Montreal Impact (24),,
Regular,?,East,West,(Sat) 23 Aug 2014 (W33),New England Revolution (24),1-0,?,CD Chivas USA (24),,
Regular,?,East,East,(Sat) 23 Aug 2014 (W33),Columbus Crew SC (25),3-0,?,Houston Dynamo (24),,
Regular,?,East,East,(Sat) 23 Aug 2014 (W33),Sporting Kansas City (25),0-3,?,D.C. United (24),,
Regular,?,West,West,(Sun) 24 Aug 2014 (W33),LA Galaxy (23),2-0,?,Vancouver Whitecaps FC (24),,
Regular,?,West,West,(Sun) 24 Aug 2014 (W33),Portland Timbers (25),2-4,?,Seattle Sounders FC (24),,
Regular,?,East,West,(Sun) 24 Aug 2014 (W33),Philadelphia Union (25),4-2,?,San Jose Earthquakes (23),,
Regular,?,West,East,(Thu) 28 Aug 2014 (W34),LA Galaxy (24),4-1,?,D.C. United (25),,
Regular,?,East,East,(Fri) 29 Aug 2014 (W34),Sporting Kansas City (26),1-3,?,Houston Dynamo (25),,
Regular,?,West,West,(Sat) 30 Aug 2014 (W34),Seattle Sounders FC (25),1-0,?,Colorado Rapids (26),,
Regular,?,East,East,(Sat) 30 Aug 2014 (W34),Toronto FC (24),0-3,?,New England Revolution (25),,
Regular,?,East,East,(Sat) 30 Aug 2014 (W34),Montreal Impact (25),2-0,?,Columbus Crew SC (26),,
Regular,?,East,West,(Sat) 30 Aug 2014 (W34),Chicago Fire (25),1-0,?,FC Dallas (26),,
Regular,?,West,West,(Sun) 31 Aug 2014 (W34),Vancouver Whitecaps FC (25),0-3,?,Portland Timbers (26),,
Regular,?,West,West,(Sun) 31 Aug 2014 (W34),San Jose Earthquakes (24),1-1,?,Real Salt Lake (26),,
