Stage,Round,Conf 1,Conf 2,Date,Team 1,FT,HT,Team 2,ET,P
Regular,?,East,East,(Sat) 9 Apr 2011 (W14),Philadelphia Union (4),1-0,?,New York Red Bulls (4),,
Regular,?,East,West,(Sat) 9 Apr 2011 (W14),New England Revolution (5),0-2,?,Real Salt Lake (3),,
Regular,?,East,West,(Sat) 9 Apr 2011 (W14),D.C. United (4),1-1,?,LA Galaxy (5),,
Regular,?,West,East,(Sun) 10 Apr 2011 (W14),CD Chivas USA (4),0-0,?,Columbus Crew SC (4),,
Regular,?,West,East,(Sun) 10 Apr 2011 (W14),San Jose Earthquakes (4),1-1,?,Toronto FC (4),,
Regular,?,East,West,(Sun) 10 Apr 2011 (W14),Houston Dynamo (4),3-1,?,Vancouver Whitecaps FC (5),,
Regular,?,East,West,(Wed) 13 Apr 2011 (W15),Toronto FC (5),0-0,?,LA Galaxy (6),,
Regular,?,West,West,(Wed) 13 Apr 2011 (W15),Real Salt Lake (4),1-0,?,Colorado Rapids (5),,
Regular,?,West,East,(Fri) 15 Apr 2011 (W15),Portland Timbers (4),4-2,?,Chicago Fire (4),,
Regular,?,East,West,(Sat) 16 Apr 2011 (W15),Philadelphia Union (5),1-1,?,Seattle Sounders FC (6),,
Regular,?,West,West,(Sat) 16 Apr 2011 (W15),Vancouver Whitecaps FC (6),0-0,?,CD Chivas USA (5),,
Regular,?,East,East,(Sat) 16 Apr 2011 (W15),Toronto FC (6),0-3,?,D.C. United (5),,
Regular,?,East,East,(Sat) 16 Apr 2011 (W15),Columbus Crew SC (5),1-0,?,Sporting Kansas City (4),,
Regular,?,East,West,(Sat) 16 Apr 2011 (W15),New York Red Bulls (5),3-0,?,San Jose Earthquakes (5),,
Regular,?,East,West,(Sun) 17 Apr 2011 (W15),Chicago Fire (5),1-2,?,LA Galaxy (7),,
Regular,?,West,West,(Sun) 17 Apr 2011 (W15),Portland Timbers (5),3-2,?,FC Dallas (5),,
Regular,?,East,East,(Sun) 17 Apr 2011 (W15),Houston Dynamo (5),1-0,?,New England Revolution (6),,
Regular,?,East,East,(Thu) 21 Apr 2011 (W16),D.C. United (6),0-4,?,New York Red Bulls (6),,
Regular,?,West,West,(Fri) 22 Apr 2011 (W16),Colorado Rapids (6),0-1,?,Seattle Sounders FC (7),,
Regular,?,West,West,(Sat) 23 Apr 2011 (W16),San Jose Earthquakes (6),1-2,?,CD Chivas USA (6),,
Regular,?,East,East,(Sat) 23 Apr 2011 (W16),Toronto FC (7),1-1,?,Columbus Crew SC (6),,
Regular,?,West,West,(Sat) 23 Apr 2011 (W16),Vancouver Whitecaps FC (7),1-2,?,FC Dallas (6),,
Regular,?,East,East,(Sat) 23 Apr 2011 (W16),New England Revolution (7),3-2,?,Sporting Kansas City (5),,
Regular,?,East,East,(Sat) 23 Apr 2011 (W16),Chicago Fire (6),1-1,?,Houston Dynamo (6),,
Regular,?,West,West,(Sun) 24 Apr 2011 (W16),LA Galaxy (8),3-0,?,Portland Timbers (6),,
Regular,?,East,East,(Fri) 29 Apr 2011 (W17),Houston Dynamo (7),4-1,?,D.C. United (7),,
Regular,?,East,West,(Sat) 30 Apr 2011 (W17),Philadelphia Union (6),1-0,?,San Jose Earthquakes (7),,
Regular,?,East,East,(Sat) 30 Apr 2011 (W17),New York Red Bulls (7),1-0,?,Sporting Kansas City (6),,
Regular,?,East,West,(Sat) 30 Apr 2011 (W17),Columbus Crew SC (7),2-1,?,Vancouver Whitecaps FC (8),,
Regular,?,West,East,(Sat) 30 Apr 2011 (W17),Colorado Rapids (7),1-1,?,Chicago Fire (7),,
Regular,?,West,East,(Sun) 1 May 2011 (W17),Seattle Sounders FC (8),3-0,?,Toronto FC (8),,
Regular,?,West,West,(Sun) 1 May 2011 (W17),Portland Timbers (7),1-0,?,Real Salt Lake (5),,
Regular,?,West,East,(Sun) 1 May 2011 (W17),CD Chivas USA (7),3-0,?,New England Revolution (8),,
Regular,?,West,West,(Sun) 1 May 2011 (W17),FC Dallas (7),2-1,?,LA Galaxy (9),,
Regular,?,East,West,(Wed) 4 May 2011 (W18),D.C. United (8),2-1,?,Seattle Sounders FC (9),,
Regular,?,East,West,(Wed) 4 May 2011 (W18),Houston Dynamo (8),1-2,?,Colorado Rapids (8),,
Regular,?,West,East,(Sat) 7 May 2011 (W18),Portland Timbers (8),1-0,?,Philadelphia Union (7),,
Regular,?,West,West,(Sat) 7 May 2011 (W18),Real Salt Lake (6),1-0,?,CD Chivas USA (8),,
Regular,?,East,East,(Sat) 7 May 2011 (W18),Toronto FC (9),2-1,?,Houston Dynamo (9),,
Regular,?,East,West,(Sat) 7 May 2011 (W18),D.C. United (9),0-0,?,FC Dallas (8),,
Regular,?,East,West,(Sat) 7 May 2011 (W18),Columbus Crew SC (8),1-1,?,Seattle Sounders FC (10),,
Regular,?,East,West,(Sat) 7 May 2011 (W18),New England Revolution (9),0-0,?,Colorado Rapids (9),,
Regular,?,East,West,(Sat) 7 May 2011 (W18),Chicago Fire (8),0-0,?,Vancouver Whitecaps FC (9),,
Regular,?,West,East,(Sun) 8 May 2011 (W18),LA Galaxy (10),1-1,?,New York Red Bulls (8),,
Regular,?,East,West,(Wed) 11 May 2011 (W19),Philadelphia Union (8),1-1,?,LA Galaxy (11),,
Regular,?,West,East,(Wed) 11 May 2011 (W19),FC Dallas (9),1-0,?,Toronto FC (10),,
Regular,?,West,West,(Thu) 12 May 2011 (W19),Vancouver Whitecaps FC (10),1-1,?,San Jose Earthquakes (8),,
Regular,?,East,East,(Sat) 14 May 2011 (W19),Toronto FC (11),2-2,?,Chicago Fire (9),,
Regular,?,East,West,(Sat) 14 May 2011 (W19),New England Revolution (10),1-0,?,Vancouver Whitecaps FC (11),,
Regular,?,East,West,(Sat) 14 May 2011 (W19),D.C. United (10),1-1,?,Colorado Rapids (10),,
Regular,?,West,East,(Sat) 14 May 2011 (W19),FC Dallas (10),2-0,?,Philadelphia Union (9),,
Regular,?,West,East,(Sat) 14 May 2011 (W19),Real Salt Lake (7),0-0,?,Houston Dynamo (10),,
Regular,?,West,East,(Sun) 15 May 2011 (W19),San Jose Earthquakes (9),3-0,?,Columbus Crew SC (9),,
Regular,?,West,East,(Sun) 15 May 2011 (W19),LA Galaxy (12),4-1,?,Sporting Kansas City (7),,
Regular,?,West,West,(Sun) 15 May 2011 (W19),Seattle Sounders FC (11),1-1,?,Portland Timbers (9),,
Regular,?,East,West,(Sun) 15 May 2011 (W19),New York Red Bulls (9),2-3,?,CD Chivas USA (9),,
Regular,?,East,East,(Sat) 21 May 2011 (W20),Philadelphia Union (10),2-1,?,Chicago Fire (10),,
Regular,?,East,East,(Sat) 21 May 2011 (W20),Houston Dynamo (11),2-2,?,New York Red Bulls (10),,
Regular,?,West,West,(Sun) 22 May 2011 (W20),CD Chivas USA (10),0-1,?,LA Galaxy (13),,
Regular,?,West,East,(Sun) 22 May 2011 (W20),Seattle Sounders FC (12),1-0,?,Sporting Kansas City (8),,
Regular,?,West,East,(Sun) 22 May 2011 (W20),San Jose Earthquakes (10),2-1,?,New England Revolution (11),,
Regular,?,West,East,(Sun) 22 May 2011 (W20),Portland Timbers (10),1-0,?,Columbus Crew SC (10),,
Regular,?,West,East,(Sun) 22 May 2011 (W20),Colorado Rapids (11),0-0,?,Toronto FC (12),,
Regular,?,West,West,(Sun) 22 May 2011 (W20),FC Dallas (11),0-0,?,Real Salt Lake (8),,
Regular,?,East,West,(Wed) 25 May 2011 (W21),New York Red Bulls (11),2-2,?,Colorado Rapids (12),,
Regular,?,West,West,(Thu) 26 May 2011 (W21),Seattle Sounders FC (13),0-1,?,FC Dallas (12),,
Regular,?,West,East,(Thu) 26 May 2011 (W21),LA Galaxy (14),1-0,?,Houston Dynamo (12),,
Regular,?,East,East,(Sat) 28 May 2011 (W21),Toronto FC (13),2-6,?,Philadelphia Union (11),,
Regular,?,West,East,(Sat) 28 May 2011 (W21),Vancouver Whitecaps FC (12),1-1,?,New York Red Bulls (12),,
Regular,?,East,West,(Sat) 28 May 2011 (W21),Columbus Crew SC (11),3-3,?,CD Chivas USA (11),,
Regular,?,East,West,(Sat) 28 May 2011 (W21),New England Revolution (12),0-1,?,LA Galaxy (15),,
Regular,?,East,West,(Sat) 28 May 2011 (W21),Houston Dynamo (13),2-2,?,FC Dallas (13),,
Regular,?,East,West,(Sat) 28 May 2011 (W21),Chicago Fire (11),2-2,?,San Jose Earthquakes (11),,
Regular,?,West,East,(Sat) 28 May 2011 (W21),Colorado Rapids (13),1-1,?,Sporting Kansas City (9),,
Regular,?,West,West,(Sat) 28 May 2011 (W21),Real Salt Lake (9),1-2,?,Seattle Sounders FC (14),,
Regular,?,West,East,(Sun) 29 May 2011 (W21),Portland Timbers (11),2-3,?,D.C. United (11),,
Regular,?,West,West,(Thu) 2 Jun 2011 (W22),CD Chivas USA (12),1-1,?,Vancouver Whitecaps FC (13),,
Regular,?,West,East,(Sat) 4 Jun 2011 (W22),LA Galaxy (16),0-0,?,D.C. United (12),,
Regular,?,East,East,(Sat) 4 Jun 2011 (W22),Toronto FC (14),0-0,?,Sporting Kansas City (10),,
Regular,?,East,East,(Sat) 4 Jun 2011 (W22),New York Red Bulls (13),1-1,?,Columbus Crew SC (12),,
Regular,?,West,East,(Sat) 4 Jun 2011 (W22),FC Dallas (14),1-0,?,New England Revolution (13),,
Regular,?,East,West,(Sat) 4 Jun 2011 (W22),Chicago Fire (12),0-0,?,Seattle Sounders FC (15),,
Regular,?,West,East,(Sat) 4 Jun 2011 (W22),Colorado Rapids (14),1-1,?,Philadelphia Union (12),,
Regular,?,West,West,(Sat) 4 Jun 2011 (W22),Real Salt Lake (10),2-0,?,Vancouver Whitecaps FC (14),,
Regular,?,West,West,(Sun) 5 Jun 2011 (W22),CD Chivas USA (13),1-0,?,Portland Timbers (12),,
Regular,?,West,East,(Sun) 5 Jun 2011 (W22),San Jose Earthquakes (12),2-0,?,Houston Dynamo (14),,
Regular,?,East,West,(Wed) 8 Jun 2011 (W23),Columbus Crew SC (13),2-1,?,Real Salt Lake (11),,
Regular,?,East,East,(Fri) 10 Jun 2011 (W23),Sporting Kansas City (11),0-0,?,Chicago Fire (13),,
Regular,?,East,East,(Fri) 10 Jun 2011 (W23),New York Red Bulls (14),2-1,?,New England Revolution (14),,
Regular,?,East,West,(Sat) 11 Jun 2011 (W23),Philadelphia Union (13),1-1,?,Real Salt Lake (12),,
Regular,?,East,West,(Sat) 11 Jun 2011 (W23),D.C. United (13),2-4,?,San Jose Earthquakes (13),,
Regular,?,East,West,(Sat) 11 Jun 2011 (W23),Houston Dynamo (15),2-1,?,CD Chivas USA (14),,
Regular,?,West,West,(Sun) 12 Jun 2011 (W23),Seattle Sounders FC (16),2-2,?,Vancouver Whitecaps FC (15),,
Regular,?,West,West,(Sun) 12 Jun 2011 (W23),Portland Timbers (13),0-1,?,Colorado Rapids (15),,
Regular,?,West,East,(Sun) 12 Jun 2011 (W23),LA Galaxy (17),2-2,?,Toronto FC (15),,
Regular,?,East,East,(Sun) 12 Jun 2011 (W23),Columbus Crew SC (14),0-1,?,Chicago Fire (14),,
Regular,?,West,East,(Sun) 12 Jun 2011 (W23),FC Dallas (15),1-4,?,Sporting Kansas City (12),,
Regular,?,East,East,(Wed) 15 Jun 2011 (W24),New England Revolution (15),0-0,?,Toronto FC (16),,
Regular,?,East,West,(Fri) 17 Jun 2011 (W24),Sporting Kansas City (13),1-0,?,San Jose Earthquakes (14),,
Regular,?,East,West,(Sat) 18 Jun 2011 (W24),Toronto FC (17),0-1,?,Seattle Sounders FC (17),,
Regular,?,East,East,(Sat) 18 Jun 2011 (W24),New England Revolution (16),1-1,?,Chicago Fire (15),,
Regular,?,East,East,(Sat) 18 Jun 2011 (W24),Houston Dynamo (16),0-2,?,Columbus Crew SC (15),,
Regular,?,West,East,(Sat) 18 Jun 2011 (W24),Real Salt Lake (13),1-1,?,D.C. United (14),,
Regular,?,West,West,(Sat) 18 Jun 2011 (W24),Colorado Rapids (16),1-3,?,LA Galaxy (18),,
Regular,?,West,East,(Sun) 19 Jun 2011 (W24),Vancouver Whitecaps FC (16),1-0,?,Philadelphia Union (14),,
Regular,?,West,West,(Sun) 19 Jun 2011 (W24),CD Chivas USA (15),1-2,?,FC Dallas (16),,
Regular,?,West,East,(Mon) 20 Jun 2011 (W25),Portland Timbers (14),3-3,?,New York Red Bulls (15),,
Regular,?,East,East,(Wed) 22 Jun 2011 (W25),Philadelphia Union (15),0-0,?,Sporting Kansas City (14),,
Regular,?,East,West,(Wed) 22 Jun 2011 (W25),Chicago Fire (16),0-0,?,Real Salt Lake (14),,
Regular,?,West,East,(Fri) 24 Jun 2011 (W25),Seattle Sounders FC (18),4-2,?,New York Red Bulls (16),,
Regular,?,East,East,(Sat) 25 Jun 2011 (W25),D.C. United (15),2-2,?,Houston Dynamo (17),,
Regular,?,West,West,(Sat) 25 Jun 2011 (W25),San Jose Earthquakes (15),0-0,?,LA Galaxy (19),,
Regular,?,East,West,(Sat) 25 Jun 2011 (W25),Philadelphia Union (16),3-2,?,CD Chivas USA (16),,
Regular,?,East,West,(Sat) 25 Jun 2011 (W25),Sporting Kansas City (15),2-1,?,Vancouver Whitecaps FC (17),,
Regular,?,West,West,(Sat) 25 Jun 2011 (W25),FC Dallas (17),4-0,?,Portland Timbers (15),,
Regular,?,West,East,(Sat) 25 Jun 2011 (W25),Real Salt Lake (15),3-1,?,Toronto FC (18),,
Regular,?,East,East,(Sun) 26 Jun 2011 (W25),Chicago Fire (17),1-1,?,New York Red Bulls (17),,
Regular,?,West,East,(Sun) 26 Jun 2011 (W25),Seattle Sounders FC (19),2-1,?,New England Revolution (17),,
Regular,?,East,West,(Sun) 26 Jun 2011 (W25),Columbus Crew SC (16),4-1,?,Colorado Rapids (17),,
Regular,?,East,West,(Wed) 29 Jun 2011 (W26),Toronto FC (19),1-0,?,Vancouver Whitecaps FC (18),,
Regular,?,East,East,(Sat) 2 Jul 2011 (W26),D.C. United (16),2-2,?,Philadelphia Union (17),,
Regular,?,West,East,(Sat) 2 Jul 2011 (W26),FC Dallas (18),2-0,?,Columbus Crew SC (17),,
Regular,?,West,East,(Sun) 3 Jul 2011 (W26),CD Chivas USA (17),1-1,?,Chicago Fire (18),,
Regular,?,West,East,(Sun) 3 Jul 2011 (W26),San Jose Earthquakes (16),2-2,?,New York Red Bulls (18),,
Regular,?,West,East,(Sun) 3 Jul 2011 (W26),Portland Timbers (16),1-2,?,Sporting Kansas City (16),,
Regular,?,West,East,(Sun) 3 Jul 2011 (W26),Colorado Rapids (18),0-0,?,Houston Dynamo (18),,
Regular,?,West,East,(Mon) 4 Jul 2011 (W27),Real Salt Lake (16),3-3,?,New England Revolution (18),,
Regular,?,West,West,(Tue) 5 Jul 2011 (W27),LA Galaxy (20),0-0,?,Seattle Sounders FC (20),,
Regular,?,East,East,(Wed) 6 Jul 2011 (W27),New York Red Bulls (19),5-0,?,Toronto FC (20),,
Regular,?,East,West,(Wed) 6 Jul 2011 (W27),Sporting Kansas City (17),1-1,?,Colorado Rapids (19),,
Regular,?,West,East,(Thu) 7 Jul 2011 (W27),Vancouver Whitecaps FC (19),0-1,?,Columbus Crew SC (18),,
Regular,?,West,West,(Thu) 7 Jul 2011 (W27),CD Chivas USA (18),2-0,?,San Jose Earthquakes (17),,
Regular,?,East,West,(Sat) 9 Jul 2011 (W27),Sporting Kansas City (18),1-1,?,CD Chivas USA (19),,
Regular,?,East,East,(Sat) 9 Jul 2011 (W27),New York Red Bulls (20),0-1,?,D.C. United (17),,
Regular,?,East,East,(Sat) 9 Jul 2011 (W27),Houston Dynamo (19),2-0,?,Toronto FC (21),,
Regular,?,West,West,(Sat) 9 Jul 2011 (W27),Real Salt Lake (17),2-0,?,FC Dallas (19),,
Regular,?,West,West,(Sat) 9 Jul 2011 (W27),Colorado Rapids (20),2-1,?,Vancouver Whitecaps FC (20),,
Regular,?,West,East,(Sun) 10 Jul 2011 (W27),LA Galaxy (21),2-1,?,Chicago Fire (19),,
Regular,?,West,East,(Sun) 10 Jul 2011 (W27),San Jose Earthquakes (18),0-0,?,Philadelphia Union (18),,
Regular,?,West,West,(Sun) 10 Jul 2011 (W27),Portland Timbers (17),2-3,?,Seattle Sounders FC (21),,
Regular,?,West,West,(Sat) 16 Jul 2011 (W28),Seattle Sounders FC (22),4-3,?,Colorado Rapids (21),,
Regular,?,East,West,(Sat) 16 Jul 2011 (W28),Columbus Crew SC (19),0-0,?,San Jose Earthquakes (19),,
Regular,?,East,West,(Sat) 16 Jul 2011 (W28),Chicago Fire (20),0-1,?,Portland Timbers (18),,
Regular,?,East,East,(Sat) 16 Jul 2011 (W28),Houston Dynamo (20),1-1,?,Sporting Kansas City (19),,
Regular,?,West,East,(Sat) 16 Jul 2011 (W28),FC Dallas (20),0-0,?,D.C. United (18),,
Regular,?,West,East,(Sun) 17 Jul 2011 (W28),CD Chivas USA (20),0-0,?,New York Red Bulls (21),,
Regular,?,East,East,(Sun) 17 Jul 2011 (W28),New England Revolution (19),0-3,?,Philadelphia Union (19),,
Regular,?,East,East,(Wed) 20 Jul 2011 (W29),D.C. United (19),0-1,?,New England Revolution (20),,
Regular,?,East,West,(Wed) 20 Jul 2011 (W29),Toronto FC (22),0-1,?,FC Dallas (21),,
Regular,?,West,East,(Wed) 20 Jul 2011 (W29),Colorado Rapids (22),4-1,?,New York Red Bulls (22),,
Regular,?,West,West,(Thu) 21 Jul 2011 (W29),San Jose Earthquakes (20),2-2,?,Vancouver Whitecaps FC (21),,
Regular,?,West,East,(Thu) 21 Jul 2011 (W29),LA Galaxy (22),1-0,?,Columbus Crew SC (20),,
Regular,?,East,West,(Sat) 23 Jul 2011 (W29),New York Red Bulls (23),2-2,?,FC Dallas (22),,
Regular,?,East,West,(Sat) 23 Jul 2011 (W29),Columbus Crew SC (21),1-0,?,Portland Timbers (19),,
Regular,?,East,East,(Sat) 23 Jul 2011 (W29),Sporting Kansas City (20),4-2,?,Toronto FC (23),,
Regular,?,West,East,(Sat) 23 Jul 2011 (W29),Colorado Rapids (23),2-2,?,New England Revolution (21),,
Regular,?,West,West,(Sun) 24 Jul 2011 (W29),Real Salt Lake (18),4-0,?,San Jose Earthquakes (21),,
Regular,?,West,East,(Sun) 24 Jul 2011 (W29),CD Chivas USA (21),3-0,?,Houston Dynamo (21),,
Regular,?,East,West,(Fri) 29 Jul 2011 (W30),Philadelphia Union (20),1-2,?,Colorado Rapids (24),,
Regular,?,West,West,(Sat) 30 Jul 2011 (W30),Vancouver Whitecaps FC (22),0-4,?,LA Galaxy (23),,
Regular,?,East,East,(Sat) 30 Jul 2011 (W30),Sporting Kansas City (21),1-1,?,New England Revolution (22),,
Regular,?,East,West,(Sat) 30 Jul 2011 (W30),Houston Dynamo (22),3-1,?,Seattle Sounders FC (23),,
Regular,?,West,East,(Sat) 30 Jul 2011 (W30),Real Salt Lake (19),0-2,?,Columbus Crew SC (22),,
Regular,?,West,East,(Sun) 31 Jul 2011 (W30),San Jose Earthquakes (22),0-2,?,D.C. United (20),,
Regular,?,West,East,(Sun) 31 Jul 2011 (W30),Portland Timbers (20),2-2,?,Toronto FC (24),,
Regular,?,West,West,(Sun) 31 Jul 2011 (W30),FC Dallas (23),1-0,?,CD Chivas USA (22),,
Regular,?,East,West,(Wed) 3 Aug 2011 (W31),Sporting Kansas City (22),2-0,?,Real Salt Lake (20),,
Regular,?,East,East,(Wed) 3 Aug 2011 (W31),Chicago Fire (21),1-1,?,Philadelphia Union (21),,
Regular,?,West,West,(Thu) 4 Aug 2011 (W31),Portland Timbers (21),3-0,?,LA Galaxy (24),,
Regular,?,West,East,(Fri) 5 Aug 2011 (W31),Colorado Rapids (25),2-0,?,Columbus Crew SC (23),,
Regular,?,East,East,(Sat) 6 Aug 2011 (W31),D.C. United (21),3-3,?,Toronto FC (25),,
Regular,?,East,West,(Sat) 6 Aug 2011 (W31),New England Revolution (23),2-3,?,CD Chivas USA (23),,
Regular,?,East,East,(Sat) 6 Aug 2011 (W31),Philadelphia Union (22),1-1,?,Houston Dynamo (23),,
Regular,?,East,West,(Sat) 6 Aug 2011 (W31),Sporting Kansas City (23),1-2,?,Seattle Sounders FC (24),,
Regular,?,West,East,(Sat) 6 Aug 2011 (W31),Real Salt Lake (21),3-0,?,New York Red Bulls (24),,
Regular,?,West,West,(Sun) 7 Aug 2011 (W31),LA Galaxy (25),3-1,?,FC Dallas (24),,
Regular,?,West,West,(Sun) 7 Aug 2011 (W31),San Jose Earthquakes (23),1-1,?,Portland Timbers (22),,
Regular,?,West,East,(Sun) 7 Aug 2011 (W31),Vancouver Whitecaps FC (23),4-2,?,Chicago Fire (22),,
Regular,?,West,West,(Sat) 13 Aug 2011 (W32),Seattle Sounders FC (25),0-0,?,CD Chivas USA (24),,
Regular,?,East,West,(Sat) 13 Aug 2011 (W32),Toronto FC (26),1-0,?,Real Salt Lake (22),,
Regular,?,East,East,(Sat) 13 Aug 2011 (W32),Columbus Crew SC (24),3-1,?,New England Revolution (24),,
Regular,?,East,East,(Sat) 13 Aug 2011 (W32),New York Red Bulls (25),2-2,?,Chicago Fire (23),,
Regular,?,East,West,(Sat) 13 Aug 2011 (W32),D.C. United (22),4-0,?,Vancouver Whitecaps FC (24),,
Regular,?,East,West,(Sat) 13 Aug 2011 (W32),Philadelphia Union (23),2-2,?,FC Dallas (25),,
Regular,?,West,West,(Sun) 14 Aug 2011 (W32),San Jose Earthquakes (24),1-2,?,Colorado Rapids (26),,
Regular,?,East,West,(Sun) 14 Aug 2011 (W32),Houston Dynamo (24),2-1,?,Portland Timbers (23),,
Regular,?,East,East,(Wed) 17 Aug 2011 (W33),New England Revolution (25),1-1,?,Houston Dynamo (25),,
Regular,?,East,West,(Wed) 17 Aug 2011 (W33),Sporting Kansas City (24),3-1,?,Portland Timbers (24),,
Regular,?,East,East,(Thu) 18 Aug 2011 (W33),Chicago Fire (24),1-1,?,D.C. United (23),,
Regular,?,East,East,(Sat) 20 Aug 2011 (W33),New England Revolution (26),2-2,?,New York Red Bulls (26),,
Regular,?,East,East,(Sat) 20 Aug 2011 (W33),Columbus Crew SC (25),2-1,?,Philadelphia Union (24),,
Regular,?,East,West,(Sat) 20 Aug 2011 (W33),Houston Dynamo (26),3-2,?,Real Salt Lake (23),,
Regular,?,West,West,(Sat) 20 Aug 2011 (W33),Colorado Rapids (27),2-2,?,CD Chivas USA (25),,
Regular,?,West,West,(Sat) 20 Aug 2011 (W33),FC Dallas (26),0-1,?,Seattle Sounders FC (26),,
Regular,?,West,West,(Sun) 21 Aug 2011 (W33),Portland Timbers (25),2-1,?,Vancouver Whitecaps FC (25),,
Regular,?,West,West,(Sun) 21 Aug 2011 (W33),LA Galaxy (26),2-0,?,San Jose Earthquakes (25),,
Regular,?,East,East,(Sun) 21 Aug 2011 (W33),Chicago Fire (25),2-0,?,Toronto FC (27),,
Regular,?,East,East,(Sun) 21 Aug 2011 (W33),Sporting Kansas City (25),1-0,?,D.C. United (24),,
Regular,?,West,West,(Thu) 25 Aug 2011 (W34),Portland Timbers (26),1-0,?,CD Chivas USA (26),,
Regular,?,West,East,(Sat) 27 Aug 2011 (W34),Seattle Sounders FC (27),6-2,?,Columbus Crew SC (26),,
Regular,?,West,East,(Sat) 27 Aug 2011 (W34),Vancouver Whitecaps FC (26),1-0,?,Houston Dynamo (27),,
Regular,?,East,West,(Sat) 27 Aug 2011 (W34),Toronto FC (28),1-1,?,San Jose Earthquakes (26),,
Regular,?,East,West,(Sat) 27 Aug 2011 (W34),Chicago Fire (26),2-0,?,Colorado Rapids (28),,
Regular,?,East,West,(Sat) 27 Aug 2011 (W34),Sporting Kansas City (26),2-3,?,FC Dallas (27),,
Regular,?,West,West,(Sun) 28 Aug 2011 (W34),CD Chivas USA (27),0-1,?,Real Salt Lake (24),,
Regular,?,West,East,(Sat) 3 Sep 2011 (W35),Real Salt Lake (25),2-1,?,Philadelphia Union (25),,
Regular,?,East,West,(Mon) 5 Sep 2011 (W36),Sporting Kansas City (27),2-2,?,LA Galaxy (27),,
